production_companies_nombres,budget_per_company,revenue_per_company,return_per_company,count_movies
mmka,2112289.4067373467,5604674.0,1.326682378786734,2
mmm film zimmermann & co,4224578.813474693,11209348.0,2.653364757573468,1
mmm film zimmermann & co.,1056144.7033686733,2802337.0,0.663341189393367,1
mmp erste filmproduktions,7800000.0,1322856.0,0.033919384615384615,1
mng films,3168434.1101060202,8407011.0,1.9900235681801008,2
mnp entreprise,21724578.813474692,29236500.0,2.9108955004306107,3
mo film,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mo productions,5632771.751299591,14945797.333333334,3.5378196767646237,2
moana films,5340750.0,2802337.0,0.131177134991168,1
mob scene creative productions,844915.7626949387,2241869.6,0.5306729515146935,1
mobicom entertainment,2816385.8756497954,7472898.666666667,1.7689098383823119,2
mobile masterpiece theatre,1056144.7033686733,2802337.0,0.663341189393367,1
mobilus media,2112289.4067373467,5604674.0,1.326682378786734,1
mobius entertainment ltd.,5250000.0,2802337.0,0.1334446254674439,1
mobius international,2500000.0,1401168.5,0.07005842837040804,1
mobra films,11396828.38157612,35835063.809523806,11.751040239996492,10
moby dick films,15912580.197421344,42221877.46666667,9.994340586860062,6
mockingbird pictures,23694218.784986325,59783189.333333336,13.77423645831928,9
mod producciones,24574796.906487692,49972713.29047619,10.588500966712406,9
modern family productions,4224578.813474693,11209348.0,2.653364757573468,1
modern girl productions,2112289.4067373467,5604674.0,1.326682378786734,1
modern love,4224578.813474693,11209348.0,2.653364757573468,1
modern people,2333333.3333333335,1938737.0,0.27696242857142855,1
modern screen play,4224578.813474693,11209348.0,2.653364757573468,1
modern studios,528072.3516843367,1401168.5,0.3316705946966835,1
modern videofilm,1408192.9378248977,833333.3333333334,0.1972583232854688,1
modernciné,21122894.067373466,56046740.0,13.266823787867338,6
modiano inc.,1689831.5253898774,4483739.2,1.061345903029387,2
modoc spring,2112289.4067373467,5604674.0,1.326682378786734,1
moetion films,1500000.0,2802337.0,0.4670561891360537,1
moffitt-lee productions,16194218.784986325,42969167.333333336,10.171231570698293,6
mogabi pictures,4224578.813474693,11209348.0,2.653364757573468,2
mogador film,6336868.2202120405,16814022.0,3.9800471363602017,3
moguletta,26000000.0,23853897.2,0.1834915169230769,2
mohan films,4224578.813474693,11209348.0,2.653364757573468,2
mohana movies,4224578.813474693,11209348.0,2.653364757573468,2
moho film,21396666.666666668,36025700.8,1.039479976676385,4
moho films,11084751.573656442,18712636.0,4.31189786419901,6
moholy-nagy university of art and design,4224578.813474693,11209348.0,2.653364757573468,1
moiré films,844915.7626949387,2241869.6,0.5306729515146935,1
mojame s.a.,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mojo films,10000000.0,2802337.0,0.07005842837040804,1
mojo musique,174120.0,3736449.3333333335,7.153016144207882,1
mojo pictures,1936265.2895092345,5137617.833333334,1.2161255138878393,2
mojo promotions,1000000.0,11209348.0,11.209348539265289,2
mokép,9294073.389644325,24660565.6,5.837402466661629,5
molenwiek film bv,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
molinare investment,4375000.0,52897378.425,3.4966003024903944,2
molinare studios,8358269.323613772,20602783.223529413,4.729752474466581,7
mollette,4224578.813474693,11209348.0,2.653364757573468,1
molloy boy productions,1056144.7033686733,2802337.0,0.663341189393367,1
mollywood,11870552.569498317,27987629.442712843,5.846753780191408,10
molot entertainment,4224578.813474693,11209348.0,2.653364757573468,2
momentum,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
momentum films,4693976.459416326,12454831.111111112,2.9481830639705198,2
momentum pictures,6099578.813474693,62985791.625,6.105127665906801,4
mommy market productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mon voisin productions,6002356.591252471,12454831.111111112,2.73120745576281,2
monachia film,2112289.4067373467,5604674.0,1.326682378786734,1
monami agency,2112289.4067373467,5604674.0,1.326682378786734,1
monarch pictures,25778956.073404014,29905735.666666664,0.8069759074973408,3
monarchy enterprises b.v.,31408192.937824897,94455025.46666667,2.5013594592017885,4
monarchy enterprises s.a.r.l.,33030303.03030303,83910457.66161616,0.683998171315563,3
monarex,3168434.1101060202,8407011.0,1.9900235681801008,2
mondayitis productions,4224578.813474693,11209348.0,2.653364757573468,1
mondex films,2464337.641193571,6538786.333333334,1.5477961085845229,2
mondial,2011704.1968927109,5337784.761904762,1.263507027415937,2
mondial televisione film,20559616.89224351,54552160.266666666,12.913041820190877,9
mondo cane filmes,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mondo furioso filmproduction,4224578.813474693,11209348.0,2.653364757573468,1
mondo media,2816385.8756497954,7472898.666666667,1.7689098383823119,2
mondofin b.v.,2816385.8756497954,7472898.666666667,1.7689098383823119,2
mondovin bv,2112289.4067373467,5604674.0,1.326682378786734,1
moned associated,4224578.813474693,11209348.0,2.653364757573468,1
monfort producciones,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mongrel media,1827297.9788442124,4222640.825396826,0.999541299895645,4
monica beach media,4224578.813474693,11209348.0,2.653364757573468,1
monica corp.,844915.7626949387,2241869.6,0.5306729515146935,1
monika bacardi,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
monipoly productions,2112289.4067373467,5604674.0,1.326682378786734,2
monkey dance productions,7333333.333333333,49293514.333333336,2.240614287878788,1
monkey pack films,8403808.813474692,16814022.0,3.3239038604264626,3
monkey productions s.l.,2112289.4067373467,5604674.0,1.326682378786734,1
monkeyboy,1842236.9255908956,1106926.611111111,0.2762257691321647,3
monkeypaw productions,1666666.6666666667,84144750.0,16.82895,1
monkeys & parrots,2112289.4067373467,5604674.0,1.326682378786734,1
monmouth,844915.7626949387,2241869.6,0.5306729515146935,1
mono film,17505302.33031806,47639729.0,11.574744974172948,5
monochrom propulsion systems,2112289.4067373467,5604674.0,1.326682378786734,1
monofonus press,1056144.7033686733,2802337.0,0.663341189393367,1
monogram pictures,251362439.40174425,666956206.0,157.87520307562133,65
monogram pictures corporation,4224578.813474693,11209348.0,2.653364757573468,1
monolith films,8908192.937824897,8823511.583333334,1.0540236608578226,3
monolith pictures (iii),24000000.0,57233714.4,0.47694761999999996,1
monoo,2816385.8756497954,7472898.666666667,1.7689098383823119,2
monophonic inc.,666666.6666666666,835482.0,0.417741,1
monoria films,2112289.4067373467,5604674.0,1.326682378786734,1
monoxide works,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
monsoon films private limited,2969432.263880204,2638335.4285714286,0.5123575084313252,4
monsoon pictures,1056144.7033686733,884490.25,0.20936767641281417,1
mont blanc entertainment gmbh,8285714.285714285,1601335.4285714286,0.027609232855333222,1
mont blanc pictures,4224578.813474693,11209348.0,2.653364757573468,2
montage entertainment,666666.6666666666,3736449.3333333335,1.8682247565442147,1
montauk films,212500.0,5604674.0,13.187468869723869,1
montauk productions,1056144.7033686733,2802337.0,0.663341189393367,1
monte dei paschi di siena,1056144.7033686733,2802337.0,0.663341189393367,1
"montecito picture company, the",73374194.1686421,156078423.2142857,5.083268876241875,7
montefiore films,4224578.813474693,11209348.0,2.653364757573468,1
monteluce film,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
monterey films,2112289.4067373467,5604674.0,1.326682378786734,1
monterey media,4224578.813474693,11209348.0,2.653364757573468,1
monterey productions,1000000.0,3004000.0,1.0013333333333334,1
montfluor film,1056144.7033686733,2802337.0,0.663341189393367,1
montford / murphy productions,2112289.4067373467,5604674.0,1.326682378786734,1
montfort producciones,1150000.0,2802337.0,0.60920372496007,1
monthyon films,1056144.7033686733,2802337.0,0.663341189393367,1
montoro productions ltd.,1619915.7626949386,9580792.533333333,10.643339047192754,3
montrose pictures,8449157.626949387,22418696.0,5.306729515146936,2
monument pictures,7670201.5535453735,20550471.333333336,4.914159514632309,3
monumental pictures,24000000.0,22418696.0,1.8682247565442147,2
moody independent,3168434.1101060202,8407011.0,1.9900235681801008,2
moody street pictures,1056144.7033686733,2802337.0,0.663341189393367,1
moon lake,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
moon productions,4224578.813474693,11209348.0,2.653364757573468,1
moon shot entertainment,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
moon water productions,7040964.689124488,18682246.666666668,4.42227459595578,4
moonbeam entertainment,4928675.282387142,13077572.666666668,3.0955922171690458,3
moonbot studios,4224578.813474693,11209348.0,2.653364757573468,1
moonfire studio,2112289.4067373467,5604674.0,1.326682378786734,1
moonlight productions,4224578.813474693,11209348.0,2.653364757573468,1
moonlighting films,56611615.228302866,110675649.84242424,11.068275814671225,14
moonrise,3200000.0,13652633.2,0.853289575,1
moonshot pictures,2935241.172281122,7472898.666666667,1.7018105925668858,3
moonspun films,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
moonstar enterainment,4224578.813474693,11209348.0,2.653364757573468,1
moonstone,2112289.4067373467,5604674.0,1.326682378786734,1
moonstone entertainment,13343085.621251712,31500795.866666667,7.083316477771901,7
moorehead properties films,2112289.4067373467,5604674.0,1.326682378786734,1
mooseface films inc.,1056144.7033686733,2802337.0,0.663341189393367,1
mooseport productions,7500000.0,3500000.0,0.11666666666666667,1
moovie - the art of entertainment gmbh,4056144.703368673,8407011.0,1.5974535676654744,2
moovie the art of entertainment gmbh,4800000.0,7472898.666666667,1.0379026425245637,2
morabito picture company,384052.6194067903,301605.63636363635,0.07139306654704528,1
morag loves company,7707900.3329025805,5318013.714285715,0.9879073222459149,3
morato pane & idee,1714285.7142857143,1601335.4285714286,0.1334446254674439,2
morbid mind productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
morbido films,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mordicus productions,4224578.813474693,11209348.0,2.653364757573468,1
more entertainment,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
more films,250000.0,740975.5,0.7409755,1
morein group,704096.4689124489,1868224.6666666667,0.44222745959557797,1
morena films,43042824.35817921,65712614.41703297,12.930075703962444,19
morgan & chan films,11705274.764538683,9963864.888888888,1.8311839969337858,4
morgan creek productions,665514081.8493445,899017848.5952381,64.6246452077371,57
morgan-steckler productions,2112289.4067373467,5604674.0,1.326682378786734,1
morgana films,4224578.813474693,11209348.0,2.653364757573468,1
moriarti produkzioak,2112289.4067373467,5604674.0,1.326682378786734,1
morison film group,2112289.4067373467,5604674.0,1.326682378786734,1
morituri,528072.3516843367,1401168.5,0.3316705946966835,1
morlaw films,3333333.3333333335,3736449.3333333335,0.3736449513088429,1
morning knight,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
morning view films,2112289.4067373467,5604674.0,1.326682378786734,1
morningside productions,17556648.587232105,54178515.333333336,22.97248434281714,8
morningstar entertainment,704096.4689124489,1868224.6666666667,0.44222745959557797,1
morningstar films,4229631.89463504,11129281.22857143,3.371830428536745,5
morocco film assistance,844915.7626949387,2241869.6,0.5306729515146935,1
morocco junction pictures,666666.6666666666,3736449.3333333335,1.8682247565442147,1
morocha films,1056144.7033686733,2802337.0,0.663341189393367,1
morpheus,5000000.0,992519.5,0.049625975,1
morphius film,6632771.751299591,18682246.666666668,4.783302847794101,3
"morra, brezner, steinberg and tenenbaum entertainment (mbst)",1056144.7033686733,2802337.0,0.663341189393367,1
mosaic,10000000.0,24889864.0,1.2444932,1
mosaic films,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mosaic media group,182959398.79923052,587394190.1416667,39.862077175567926,22
mosca films,844915.7626949387,2241869.6,0.5306729515146935,1
mosfilm,1591490360.7074103,3668619567.6666665,880.738906052173,375
mosfilm children's film unit,8449157.626949387,22418696.0,5.306729515146936,2
moskinokombinat,4224578.813474693,11209348.0,2.653364757573468,2
moskito film,6336868.2202120405,16814022.0,3.9800471363602017,2
moskus film,352048.2344562244,934112.3333333334,0.22111372979778898,1
most / rice productions,1207022.5181356266,3202670.8571428573,0.7581042164495623,2
most films,23214096.46891245,6912431.266666667,0.7307484789523515,3
most production,4224578.813474693,11209348.0,2.653364757573468,1
most wanted films,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
most/rice films,4112289.4067373467,8407011.0,1.6769745206387743,3
mostly ghostly,1200000.0,3736449.3333333335,1.0379026425245637,1
mostly ghostly 3 productions,2112289.4067373467,5604674.0,1.326682378786734,1
mostow/lieberman productions,64761904.76190476,93122541.42857143,0.5499776493506493,3
mostpoint,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
motel films,15136131.7378933,36709581.41176471,8.112010066729574,9
motel man productions,2112289.4067373467,5604674.0,1.326682378786734,1
motel movies,3844915.7626949386,17617612.814285714,2.074121846072517,3
motel pictures,2112289.4067373467,5604674.0,1.326682378786734,1
moteur s'il vous plaît,2816385.8756497954,7472898.666666667,1.7689098383823119,2
mothcatcher films,4224578.813474693,11209348.0,2.653364757573468,1
mother + father,2112289.4067373467,5604674.0,1.326682378786734,1
mother production,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
motion 58 entertainment,2112289.4067373467,5604674.0,1.326682378786734,1
motion group pictures,1056144.7033686733,2802337.0,0.663341189393367,1
motion international,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
motion investment group,4070807.4828224108,7327502.563279858,1.1518022849224683,4
motion picture associates,6500000.0,61350000.0,4.719230769230769,1
motion picture beta produktionsgesellschaft,28000000.0,177129655.2,2.5304236457142855,2
motion picture capital,2464337.641193571,6538786.333333334,1.5477961085845229,2
motion picture corporation of america,53786025.84716143,82192768.33333333,14.13720160038181,11
motion picture corporation of america (mpca),54884050.3103762,203784525.2,25.82565889152767,21
