release_date,title,budget,revenue,return
1994-05-06,clean slate,4224578.813474693,7355425,1.7411025630624233
1993-05-28,cliffhanger,70000000.0,255000211,3.642860157142857
1993-07-23,coneheads,4224578.813474693,11209348,2.653364757573468
1994-08-19,color of night,40000000.0,19726050,0.49315125
1994-04-15,cops & robbersons,4224578.813474693,11209348,2.653364757573468
1994-06-03,the cowboy way,4224578.813474693,11209348,2.653364757573468
1993-11-19,dangerous game,4224578.813474693,11209348,2.653364757573468
1993-05-07,dave,4224578.813474693,63000000,14.912729240381443
1993-09-24,dazed and confused,6900000.0,7993039,1.1584114492753623
1993-10-08,demolition man,57000000.0,159055768,2.7904520701754385
1994-06-03,the endless summer 2,4224578.813474693,11209348,2.653364757573468
1994-05-13,even cowgirls get the blues,8000000.0,11209348,1.401168567408161
1993-10-29,fatal instinct,4224578.813474693,11209348,2.653364757573468
1993-09-16,farewell my concubine,4224578.813474693,11209348,2.653364757573468
1994-04-29,the favor,4224578.813474693,11209348,2.653364757573468
1993-10-15,fearless,4224578.813474693,11209348,2.653364757573468
1994-10-28,fear of a black hat,4224578.813474693,11209348,2.653364757573468
1994-04-29,with honors,4224578.813474693,11209348,2.653364757573468
1993-11-05,flesh and bone,4224578.813474693,9488998,2.2461406021670003
1994-05-13,widows' peak,4224578.813474693,11209348,2.653364757573468
1993-10-01,for love or money,30000000.0,11146270,0.3715423333333333
1993-06-30,the firm,42000000.0,270248367,6.434484928571429
1993-07-16,free willy,20000000.0,153698625,7.68493125
1994-08-24,fresh,4224578.813474693,11209348,2.653364757573468
1993-08-06,the fugitive,44000000.0,368875760,8.38354
1993-12-10,geronimo: an american legend,35000000.0,18635620,0.5324462857142858
1994-02-11,the getaway,4224578.813474693,11209348,2.653364757573468
1994-06-17,getting even with dad,30000000.0,11209348,0.37364495130884295
1994-06-10,go fish,4224578.813474693,11209348,2.653364757573468
1994-07-14,a good man in africa,4224578.813474693,11209348,2.653364757573468
1993-06-04,guilty as sin,4224578.813474693,22886222,5.41739733367081
1993-08-20,hard target,18000000.0,74189677,4.121648722222222
1993-12-24,heaven & earth,33000000.0,11209348,0.33967722846258447
1993-05-21,hot shots! part deux,25000000.0,133752825,5.350113
1995-12-08,live nude girls,4224578.813474693,11209348,2.653364757573468
1995-05-12,the englishman who went up a hill but came down a mountain,4224578.813474693,11209348,2.653364757573468
1993-10-19,the house of the spirits,25000000.0,11209348,0.4483739415706115
1994-01-01,house party 3,4224578.813474693,11209348,2.653364757573468
1994-03-11,the hudsucker proxy,30000000.0,11209348,0.37364495130884295
1994-02-04,i'll do anything,40000000.0,11209348,0.2802337134816322
1994-08-12,in the army now,4224578.813474693,28881266,6.836484126625943
1993-07-08,in the line of fire,40000000.0,176997168,4.4249292
1993-12-12,in the name of the father,13000000.0,65796862,5.0612970769230765
1994-04-22,the inkwell,4224578.813474693,8880705,2.1021515734714553
1993-06-09,what's love got to do with it,4224578.813474693,11209348,2.653364757573468
1994-03-30,jimmy hollywood,30000000.0,11209348,0.37364495130884295
1993-10-15,judgment night,4224578.813474693,12136938,2.8729344476396297
1993-06-11,jurassic park,63000000.0,920100000,14.604761904761904
1993-09-01,kalifornia,9000000.0,2395231,0.2661367777777778
1993-10-01,killing zoe,1500000.0,11209348,7.472899026176859
1993-08-20,king of the hill,4224578.813474693,11209348,2.653364757573468
1994-07-22,lassie,4224578.813474693,11209348,2.653364757573468
1993-06-18,last action hero,85000000.0,137298489,1.6152763411764706
1993-06-04,life with mikey,4224578.813474693,11209348,2.653364757573468
1994-03-11,lightning jack,4224578.813474693,11209348,2.653364757573468
1993-09-09,m. butterfly,4224578.813474693,1499795,0.3550164563663156
1993-05-27,made in america,22000000.0,11209348,0.5095158426938767
1993-09-29,malice,4224578.813474693,46405336,10.984606525030566
1993-08-25,the man without a face,4224578.813474693,24760338,5.861019309433774
1993-08-18,manhattan murder mystery,13500000.0,11285588,0.8359694814814815
1993-05-26,menace ii society,3500000.0,27900000,7.9714285714285715
1996-03-15,executive decision,55000000.0,121969216,2.217622109090909
1976-05-15,in the realm of the senses,4224578.813474693,11209348,2.653364757573468
1994-09-09,what happened was...,4224578.813474693,11209348,2.653364757573468
1993-05-07,much ado about nothing,8000000.0,11209348,1.401168567408161
1993-10-08,mr. jones,4224578.813474693,11209348,2.653364757573468
1993-10-15,mr. wonderful,4224578.813474693,11209348,2.653364757573468
1993-11-24,mrs. doubtfire,25000000.0,441286195,17.6514478
1993-09-14,naked,4224578.813474693,11209348,2.653364757573468
1994-07-18,the next karate kid,12000000.0,15826984,1.3189153333333334
1994-09-16,the new age,4224578.813474693,11209348,2.653364757573468
1994-04-29,no escape,20000000.0,15340000,0.767
1994-07-22,north,40000000.0,11209348,0.2802337134816322
1992-09-01,orlando,4000000.0,11209348,2.802337134816322
1993-11-24,a perfect world,30000000.0,135130999,4.504366633333333
1993-12-22,philadelphia,26000000.0,206678440,7.949170769230769
1993-05-19,the piano,7000000.0,116700000,16.67142857142857
1993-07-23,poetic justice,14000000.0,27515786,1.9654132857142856
1993-09-24,the program,4224578.813474693,23042200,5.454318884170116
1994-10-21,the puppet masters,4224578.813474693,8638072,2.0447179189669873
1994-10-21,radioland murders,4224578.813474693,11209348,2.653364757573468
1994-03-09,the ref,11000000.0,11439193,1.0399266363636364
1993-11-05,the remains of the day,11500000.0,23237911,2.0206879130434783
1994-06-03,renaissance man,40000000.0,24332324,0.6083081
1993-07-30,rising sun,4224578.813474693,107198790,25.3750242883573
1994-10-28,the road to wellville,4224578.813474693,11209348,2.653364757573468
1993-04-17,robocop 3,22000000.0,10696210,0.4861913636363636
1993-07-28,robin hood: men in tights,20000000.0,35739755,1.78698775
1993-09-13,romeo is bleeding,11500000.0,3275585,0.2848334782608696
1992-03-05,romper stomper,4224578.813474693,11209348,2.653364757573468
1993-10-08,ruby in paradise,800000.0,11209348,14.01168567408161
1993-09-17,rudy,12000000.0,22750363,1.8958635833333333
1993-11-03,the saint of fort washington,4224578.813474693,11209348,2.653364757573468
1992-08-19,savage nights,4224578.813474693,11209348,2.653364757573468
1993-11-29,schindler's list,22000000.0,321365567,14.607525772727273
1994-09-30,the scout,4224578.813474693,11209348,2.653364757573468
1993-08-13,searching for bobby fischer,4224578.813474693,7266383,1.7200254323160418
1994-09-30,second best,4224578.813474693,11209348,2.653364757573468
1993-08-13,the secret garden,4224578.813474693,11209348,2.653364757573468
1994-04-13,serial mom,13000000.0,7820688,0.6015913846153846
1994-07-01,the shadow,25000000.0,48063435,1.9225374
1993-12-25,shadowlands,22000000.0,11209348,0.5095158426938767
1993-09-05,short cuts,4224578.813474693,6110979,1.446529765407253
1994-09-02,a simple twist of fate,4224578.813474693,11209348,2.653364757573468
1993-10-01,sirens,4224578.813474693,7770731,1.8394096413148973
1993-12-08,six degrees of separation,4224578.813474693,11209348,2.653364757573468
1993-06-24,sleepless in seattle,21000000.0,227799884,10.847613523809525
1993-05-21,sliver,40000000.0,116300000,2.9075
1982-06-25,blade runner,28000000.0,33139618,1.1835577857142856
1993-07-02,son in law,4224578.813474693,36448200,8.62765298252811
1993-07-30,so i married an axe murderer,20000000.0,11585483,0.57927415
1993-09-17,striking distance,4224578.813474693,11209348,2.653364757573468
1985-11-20,harem,4224578.813474693,11209348,2.653364757573468
1993-05-28,super mario bros.,48000000.0,20915465,0.4357388541666667
1994-04-15,surviving the game,7400000.0,7690013,1.0391909459459459
1994-09-23,terminal velocity,50000000.0,16478900,0.329578
1993-11-26,thirty two short films about glenn gould,4224578.813474693,11209348,2.653364757573468
1994-04-08,threesome,4224578.813474693,11209348,2.653364757573468
1993-10-09,the nightmare before christmas,18000000.0,75634409,4.201911611111111
1993-11-11,the three musketeers,30000000.0,53898845,1.7966281666666666
1993-12-25,tombstone,25000000.0,56505065,2.2602026
1994-09-09,trial by jury,4224578.813474693,11209348,2.653364757573468
1993-09-09,true romance,12500000.0,12281551,0.98252408
1993-12-05,the war room,4224578.813474693,11209348,2.653364757573468
1994-11-23,the pagemaster,27000000.0,13670688,0.5063217777777778
1994-02-04,"paris, france",4224578.813474693,11209348,2.653364757573468
1994-01-01,"the beans of egypt, maine",4224578.813474693,11209348,2.653364757573468
1994-09-14,killer,4224578.813474693,11209348,2.653364757573468
1995-05-24,welcome to the dollhouse,4224578.813474693,11209348,2.653364757573468
1993-09-29,germinal,4224578.813474693,11209348,2.653364757573468
1994-04-22,chasers,4224578.813474693,1596687,0.3779517605180464
1993-09-12,cronos,4224578.813474693,11209348,2.653364757573468
1993-11-10,naked in new york,4224578.813474693,11209348,2.653364757573468
1993-10-28,kika,4224578.813474693,11209348,2.653364757573468
1994-01-21,bhaji on the beach,4224578.813474693,11209348,2.653364757573468
1994-06-29,little big league,4224578.813474693,11209348,2.653364757573468
1993-09-24,the slingshot,4224578.813474693,11209348,2.653364757573468
1993-09-05,wide eyed and legless,4224578.813474693,11209348,2.653364757573468
1994-07-29,foreign student,4224578.813474693,11209348,2.653364757573468
1992-10-01,"ciao, professore!",4224578.813474693,11209348,2.653364757573468
1994-01-15,spanking the monkey,4224578.813474693,11209348,2.653364757573468
1994-08-05,the little rascals,4224578.813474693,67308282,15.932542620654601
1993-09-10,à la mode,4224578.813474693,11209348,2.653364757573468
1994-08-17,andre,4224578.813474693,11209348,2.653364757573468
1993-01-01,the escort,4224578.813474693,11209348,2.653364757573468
1994-09-16,princess caraboo,4224578.813474693,3021629,0.7152497641568974
1996-01-30,the celluloid closet,4224578.813474693,11209348,2.653364757573468
1993-01-01,café au lait,4224578.813474693,11209348,2.653364757573468
1993-10-12,dear diary,4224578.813474693,11209348,2.653364757573468
1993-05-20,i don't want to talk about it,4224578.813474693,11209348,2.653364757573468
1995-02-16,the brady bunch movie,4224578.813474693,11209348,2.653364757573468
1990-11-09,home alone,18000000.0,476684675,26.482481944444444
1990-07-12,ghost,22000000.0,505000000,22.954545454545453
1992-11-25,aladdin,28000000.0,504050219,18.001793535714285
1991-07-01,terminator 2: judgment day,100000000.0,520000000,5.2
1990-11-09,dances with wolves,22000000.0,424208848,19.282220363636362
1995-02-14,tough and deadly,4224578.813474693,11209348,2.653364757573468
1989-06-23,batman,35000000.0,411348924,11.7528264
1991-02-01,the silence of the lambs,19000000.0,272742922,14.354890631578947
1937-12-20,snow white and the seven dwarfs,1488423.0,184925486,124.24256142239135
1991-11-13,beauty and the beast,25000000.0,377350553,15.09402212
1940-02-23,pinocchio,2600000.0,84300000,32.42307692307692
1990-03-23,pretty woman,14000000.0,463000000,33.07142857142857
1993-12-01,window to paris,4224578.813474693,11209348,2.653364757573468
1969-06-17,the wild bunch,6244087.0,11209348,1.7951941635767228
1994-11-23,love and a .45,4224578.813474693,11209348,2.653364757573468
1994-02-05,the wooden man's bride,4224578.813474693,11209348,2.653364757573468
1994-09-27,a great day in harlem,4224578.813474693,11209348,2.653364757573468
1995-03-16,bye bye love,4224578.813474693,11209348,2.653364757573468
1996-12-20,one fine day,4224578.813474693,97529550,23.086218604543554
1995-03-17,candyman: farewell to the flesh,4224578.813474693,13940383,3.2998278918447044
1993-12-31,century,4224578.813474693,11209348,2.653364757573468
1996-04-05,fargo,7000000.0,60611975,8.65885357142857
1996-03-08,homeward bound ii: lost in san francisco,4224578.813474693,32709423,7.7426471239381796
1981-08-07,heavy metal,9300000.0,11209348,1.2053062945446547
1996-03-08,hellraiser: bloodline,4000000.0,16675000,4.16875
1996-05-03,the pallbearer,8000000.0,11209348,1.401168567408161
1996-02-09,jane eyre,4224578.813474693,11209348,2.653364757573468
1996-04-12,loaded,500000.0,11209348,22.418697078530577
1974-05-05,bread and chocolate,4224578.813474693,11209348,2.653364757573468
1970-12-23,the aristocats,4000000.0,55675257,13.91881425
1995-09-22,the flower of my secret,4224578.813474693,11209348,2.653364757573468
1996-02-14,two much,4224578.813474693,11209348,2.653364757573468
1996-03-15,ed,4224578.813474693,11209348,2.653364757573468
1991-01-01,scream of stone,4224578.813474693,11209348,2.653364757573468
1993-05-14,my favorite season,4224578.813474693,11209348,2.653364757573468
1996-09-06,a modern affair,4224578.813474693,11209348,2.653364757573468
1995-12-08,condition red,4224578.813474693,11209348,2.653364757573468
1990-01-01,halfaouine: boy of the terraces,4224578.813474693,11209348,2.653364757573468
1996-04-04,a thin line between love and hate,4224578.813474693,11209348,2.653364757573468
1995-09-08,the last supper,4224578.813474693,11209348,2.653364757573468
1996-04-03,primal fear,30000000.0,102616183,3.4205394333333334
1995-09-08,rude,4224578.813474693,11209348,2.653364757573468
1996-01-26,carried away,4224578.813474693,11209348,2.653364757573468
1996-03-29,all dogs go to heaven 2,4224578.813474693,8620678,2.0406005854367146
1995-01-01,land and freedom,4224578.813474693,11209348,2.653364757573468
1995-05-17,denise calls up,4224578.813474693,11209348,2.653364757573468
1995-12-14,theodore rex,33500000.0,11209348,0.33460741908254593
1996-03-29,a family thing,4224578.813474693,11209348,2.653364757573468
1996-03-22,frisk,4224578.813474693,11209348,2.653364757573468
1996-03-29,sgt. bilko,4224578.813474693,11209348,2.653364757573468
1995-06-02,jack & sarah,4224578.813474693,11209348,2.653364757573468
1996-03-22,girl 6,12000000.0,4939939,0.41166158333333336
1996-03-22,diabolique,4224578.813474693,11209348,2.653364757573468
1994-12-14,"little indian, big city",4224578.813474693,11209348,2.653364757573468
1995-09-11,roula,4224578.813474693,11209348,2.653364757573468
1996-03-21,peanuts – die bank zahlt alles,4224578.813474693,11209348,2.653364757573468
1996-03-14,happy weekend,4224578.813474693,11209348,2.653364757573468
1996-04-12,nelly and monsieur arnaud,4224578.813474693,11209348,2.653364757573468
1996-07-04,courage under fire,46000000.0,100860818,2.1926264782608698
1996-05-22,mission: impossible,80000000.0,457696359,5.7212044875
1995-02-10,cold fever,4224578.813474693,11209348,2.653364757573468
1996-06-14,moll flanders,4224578.813474693,11209348,2.653364757573468
1996-03-06,the superwife,4224578.813474693,11209348,2.653364757573468
1995-04-22,"301, 302",4224578.813474693,11209348,2.653364757573468
1996-05-31,dragonheart,57000000.0,115267375,2.022234649122807
1996-02-29,und keiner weint mir nach,4224578.813474693,11209348,2.653364757573468
1995-09-12,my mother's courage,4224578.813474693,11209348,2.653364757573468
1996-05-31,eddie,4224578.813474693,11209348,2.653364757573468
1993-12-01,yankee zulu,4224578.813474693,11209348,2.653364757573468
1995-07-26,billy's holiday,4224578.813474693,11209348,2.653364757573468
1960-03-10,purple noon,4224578.813474693,11209348,2.653364757573468
1996-08-08,august,4224578.813474693,11209348,2.653364757573468
1996-04-12,james and the giant peach,38000000.0,28921264,0.7610858947368421
1996-04-12,fear,4224578.813474693,11209348,2.653364757573468
1996-04-02,kids in the hall: brain candy,4224578.813474693,11209348,2.653364757573468
1996-04-03,faithful,13000000.0,9789900,0.7530692307692308
